Step,run0-tac_rank2 - col rate other,run0-tac_rank2 - col rate self,run0-tac_rank4 - col rate other,run0-tac_rank4 - col rate self,run0-tac_rank9 - col rate other,run0-tac_rank9 - col rate self,run0-tac_rank8 - col rate other,run0-tac_rank8 - col rate self,run0-tac_rank5 - col rate other,run0-tac_rank5 - col rate self,run0-tac_rank1 - col rate other,run0-tac_rank1 - col rate self,run0-tac_rank0 - col rate other,run0-tac_rank0 - col rate self,run0-tac_rank3 - col rate other,run0-tac_rank3 - col rate self,run0-tac_rank7 - col rate other,run0-tac_rank7 - col rate self,run0-tac_rank6 - col rate other,run0-tac_rank6 - col rate self
3755000,0.089954194407457,0.386920106524634,0.274785086551265,0.342261517976032,0.115924633821571,0.291393874833555,0.187480958721704,0.374579494007989,0.293371504660453,0.267385086551265,undefined,undefined,0.171972569906791,0.278807456724367,0.13887137150466,0.157265246338216,0.144819973368842,0.315332623169108,0.200369640479361,0.405491344873502
3760000,0.089884574468085,0.387257712765957,0.274669680851064,0.342135106382979,0.115777127659574,0.291720212765957,0.187378723404255,0.374419680851064,0.293355053191489,0.267114893617021,undefined,undefined,0.171748936170213,0.278463031914894,0.138903723404255,0.157166755319149,0.144759840425532,0.315479787234043,0.200563563829787,0.405852127659575
3765000,0.089780610889774,0.387555909694555,0.274726693227092,0.341845418326693,0.115653386454183,0.292082602921647,0.187264541832669,0.374244621513944,0.293422310756972,0.266826560424967,undefined,undefined,0.171553784860558,0.278235590969455,0.138894555112882,0.157141567065073,0.144734926958831,0.315532802124834,0.200557768924303,0.405954847277556
3770000,0.089671618037135,0.387922546419098,0.27451299734748,0.341431034482759,0.115501326259947,0.292441379310345,0.187210079575597,0.374155172413793,0.293435278514589,0.266573209549072,undefined,undefined,0.171349602122016,0.277916710875332,0.138897877984085,0.157106366047745,0.144677718832891,0.315681962864721,0.200524403183024,0.406110079575597
3775000,0.089574569536424,0.388297748344371,0.274470198675497,0.341228874172185,0.115372450331126,0.292781456953642,0.187054569536424,0.373886887417219,0.293451655629139,0.266312052980132,undefined,undefined,0.171124238410596,0.277550728476821,0.138915231788079,0.157083973509934,0.144528741721854,0.315906754966887,0.200494834437086,0.406180397350993
3780000,0.089474603174603,0.388677248677249,0.274342592592593,0.340892857142857,0.11522037037037,0.292897354497354,0.187030687830688,0.373962169312169,0.293553439153439,0.266074867724868,undefined,undefined,0.1709,0.277186507936508,0.138968783068783,0.157028571428571,0.144423544973545,0.316105555555556,0.200424867724868,0.406353703703704
3785000,0.089365918097754,0.389016908850727,0.274135799207398,0.340471598414795,0.115069220607662,0.293164068692206,0.187017701453104,0.373898018494055,0.293732628797886,0.265828269484808,undefined,undefined,0.170674768824306,0.276820607661823,0.138938969616909,0.157028797886394,0.144412681638045,0.316289564068692,0.200338969616909,0.406222721268164
3790000,0.089249868073879,0.389301319261214,0.273999736147757,0.34007889182058,0.114917414248021,0.293220580474934,0.186924538258575,0.373763852242744,0.293801846965699,0.265566490765171,undefined,undefined,0.170450131926121,0.276456200527704,0.1389327176781,0.156903957783641,0.144425857519789,0.31654327176781,0.200308970976253,0.406144327176781
3795000,0.089170487483531,0.389592621870883,0.273983135704875,0.339708036890646,0.114789986824769,0.293154940711462,0.186785243741766,0.373557048748353,0.293990777338603,0.265360737812912,undefined,undefined,0.170242951251647,0.276167325428195,0.138847957839262,0.156852700922266,0.144352042160738,0.316754940711462,0.200548089591568,0.406314097496706
3800000,0.089061842105263,0.389885789473684,0.273745,0.339304736842105,0.114638947368421,0.293080526315789,0.186737894736842,0.373366052631579,0.294076052631579,0.265161842105263,undefined,undefined,0.170022105263158,0.275842894736842,0.138794473684211,0.156748684210526,0.144257105263158,0.316976315789474,0.200530526315789,0.406267105263158
3805000,0.088965834428384,0.390161366622865,0.273549540078844,0.338891195795007,0.114488304862024,0.29288173455979,0.186598423127464,0.373357424441524,0.294207884362681,0.264915637319317,undefined,undefined,0.169799211563732,0.275480420499343,0.138838896189225,0.156727726675427,0.144216819973719,0.317150328515112,0.200475689881735,0.406431274638633
3810000,0.088912860892389,0.390407086614173,0.273271916010499,0.338448556430446,0.114338582677165,0.292571916010499,0.186444881889764,0.373087664041995,0.294344881889764,0.264675065616798,undefined,undefined,0.169583464566929,0.27515905511811,0.138773228346457,0.156679265091864,0.144245144356955,0.317377952755905,0.200431496062992,0.406435433070866
3815000,0.088833289646134,0.390644036697248,0.273164613368283,0.338181651376147,0.114189252948886,0.292409436435124,0.186368283093054,0.373053997378768,0.294540235910878,0.264449541284404,undefined,undefined,0.169363302752294,0.274798427260813,0.138743381389253,0.156702752293578,0.144181389252949,0.317645085190039,0.200527916120577,0.40667129750983
3820000,0.088745287958115,0.390871989528796,0.273151047120419,0.337872251308901,0.114125916230367,0.292330104712042,0.186274345549738,0.372904712041885,0.294755497382199,0.264229319371728,undefined,undefined,0.169239790575916,0.274654712041885,0.138779581151832,0.156710994764398,0.144060994764398,0.317872513089005,0.200496858638743,0.406797905759162
3825000,0.088649934640523,0.391136209150327,0.273219607843137,0.337756339869281,0.113977516339869,0.292303006535948,0.186121568627451,0.37274614379085,0.295001045751634,0.264035032679739,undefined,undefined,0.169019869281046,0.274305098039216,0.138855163398693,0.156653071895425,0.143965490196078,0.318067189542484,0.200442614379085,0.406854379084967
3830000,0.088559791122715,0.391340731070496,0.273268407310705,0.33738955613577,0.113829242819843,0.292216187989556,0.186039425587467,0.37266318537859,0.295186945169713,0.263818276762402,undefined,undefined,0.168815665796345,0.274013838120104,0.138796083550914,0.156566318537859,0.143932898172324,0.318172323759791,0.20048407310705,0.406973890339426
3835000,0.088444850065189,0.391595827900913,0.273425032594524,0.337140286831812,0.113680834419817,0.292171056062581,0.185943415906128,0.372585397653194,0.295440156453716,0.263605475880052,undefined,undefined,0.168605215123859,0.273665971316819,0.138797131681877,0.156583050847458,0.143834419817471,0.318431290743155,0.200437809647979,0.407044328552803
3840000,0.0883921875,0.391748958333333,0.27361796875,0.336845052083333,0.11353359375,0.292053385416667,0.185897916666667,0.372589322916667,0.295719010416667,0.263423177083333,undefined,undefined,0.168394010416667,0.273313020833333,0.138875,0.156452604166667,0.1437140625,0.318678645833333,0.200486979166667,0.40729921875
3845000,0.088288946684005,0.391987256176853,0.273783615084525,0.336678543563069,0.113386215864759,0.292094148244473,0.185813524057217,0.372513654096229,0.295977633289987,0.263228868660598,undefined,undefined,0.168181014304291,0.273001300390117,0.138925357607282,0.156350065019506,0.143657737321196,0.318888426527958,0.20048244473342,0.407608842652796
3850000,0.088184415584416,0.392190909090909,0.274038441558442,0.336437662337662,0.113238961038961,0.291970649350649,0.185728311688312,0.37239948051948,0.296222857142857,0.263007532467532,undefined,undefined,0.167965454545455,0.272649350649351,0.138924935064935,0.156210649350649,0.143634285714286,0.319035324675325,0.200641038961039,0.407720519480519
3855000,0.088085084306096,0.39245317769131,0.274384176394293,0.336171206225681,0.113155642023346,0.291989364461738,0.185611932555123,0.372300648508431,0.296469779507134,0.262811154345006,undefined,undefined,0.167757976653696,0.272306614785992,0.138934630350195,0.156186511024643,0.143570946822309,0.319218936446174,0.200663813229572,0.40784046692607
3860000,0.087978756476684,0.392651813471503,0.274630829015544,0.335846113989637,0.113009067357513,0.291942227979275,0.185508808290155,0.372229533678756,0.296766839378238,0.262612176165803,undefined,undefined,0.167545336787565,0.271991450777202,0.138916839378238,0.156189119170984,0.143483419689119,0.319423316062176,0.200675129533679,0.408010880829016
3865000,0.087877102199224,0.392804915912031,0.274963001293661,0.335541526520052,0.112863130659767,0.291777749029754,0.185425614489004,0.372220957309185,0.297043208279431,0.262399223803363,undefined,undefined,0.167334799482536,0.271645019404916,0.138979042690815,0.156080724450194,0.143385510996119,0.319751875808538,0.200854075032342,0.408151617076326
3870000,0.087769250645995,0.393046511627907,0.275036175710594,0.335225581395349,0.112717571059432,0.291708785529716,0.185317312661499,0.372040568475452,0.297319121447028,0.26216976744186,undefined,undefined,0.167167183462532,0.271376744186046,0.139022480620155,0.155957364341085,0.143380361757106,0.320074418604651,0.20081834625323,0.408205167958656
3875000,0.087663225806452,0.393324387096774,0.275417032258064,0.334871225806452,0.112572129032258,0.291659870967742,0.185230967741935,0.372025806451613,0.297611870967742,0.261926709677419,undefined,undefined,0.166972129032258,0.271154322580645,0.138978322580645,0.15582735483871,0.143251612903226,0.320394580645161,0.200843096774194,0.408345032258065
3880000,0.087553350515464,0.393617783505155,0.275667010309278,0.334520360824742,0.11242706185567,0.291538659793814,0.18514793814433,0.371843298969072,0.297735824742268,0.261662113402062,undefined,undefined,0.166871134020619,0.270989948453608,0.138993298969072,0.155695103092784,0.14312293814433,0.320587628865979,0.200913402061856,0.408452577319588
3885000,0.087449935649936,0.393869755469755,0.275871042471042,0.334217760617761,0.112282368082368,0.291475933075933,0.185079279279279,0.371701673101673,0.297913513513514,0.261419047619048,undefined,undefined,0.166661003861004,0.270676962676963,0.138943371943372,0.155600772200772,0.143054568854569,0.320765250965251,0.20106537966538,0.408452767052767
3890000,0.087353984575836,0.394170437017995,0.275909768637532,0.334029305912596,0.112138046272494,0.291454498714653,0.184994601542416,0.371550899742931,0.29789794344473,0.261201028277635,undefined,undefined,0.166447814910026,0.270332133676093,0.139068123393316,0.155431362467866,0.142947300771208,0.320963496143959,0.200901028277635,0.408288946015424
3895000,0.087254685494223,0.394427471116816,0.276001540436457,0.333775609756098,0.111994094993582,0.291617971758665,0.184872913992298,0.371416174582798,0.298206161745828,0.260938125802311,undefined,undefined,0.166242618741977,0.270006675224647,0.139063157894737,0.155357894736842,0.142873684210526,0.321168421052632,0.200970474967908,0.408356097560976
3900000,0.08714717948718,0.394705641025641,0.276145641025641,0.333522307692308,0.111850512820513,0.291668717948718,0.184792564102564,0.371389230769231,0.298473076923077,0.260768717948718,undefined,undefined,0.166045384615385,0.269735897435897,0.139076153846154,0.155284358974359,0.142853076923077,0.32136717948718,0.20097641025641,0.408545641025641
3905000,0.087040204865557,0.395014084507042,0.276286043533931,0.333264020486556,0.111707298335467,0.291676568501921,0.184753137003841,0.371398463508323,0.29861357234315,0.260641229193342,undefined,undefined,0.16583866837388,0.269400768245839,0.139058898847631,0.155222023047375,0.142784635083227,0.321552368758003,0.200831754161332,0.408566709346991
3910000,0.08693452685422,0.395286956521739,0.276571099744246,0.33296010230179,0.111565217391304,0.291831202046036,0.184665217391304,0.371325831202046,0.298850127877238,0.260368542199488,undefined,undefined,0.165626598465473,0.269059079283887,0.13913452685422,0.155119693094629,0.142789002557545,0.321710230179028,0.200792071611253,0.408819437340154
3915000,0.086825287356322,0.395624521072797,0.276705491698595,0.332697318007663,0.111423754789272,0.292086845466156,0.18454993614304,0.371242401021711,0.298978544061303,0.260115453384419,undefined,undefined,0.165443933588761,0.268760664112388,0.139203575989783,0.154976245210728,0.142716475095785,0.321991826309068,0.200769093231162,0.408925415070243
3920000,0.086746173469388,0.395889540816327,0.276744642857143,0.332739030612245,0.111281632653061,0.292250510204082,0.184437755102041,0.371248979591837,0.299061479591837,0.259952806122449,undefined,undefined,0.165235204081633,0.268423724489796,0.139285969387755,0.154885969387755,0.142659183673469,0.32227193877551,0.200640816326531,0.408891836734694
3925000,0.086649426751592,0.396143949044586,0.276729171974522,0.332822420382166,0.111140382165605,0.292511337579618,0.184386751592357,0.371171464968153,0.29919949044586,0.259789299363057,undefined,undefined,0.165045095541401,0.26815949044586,0.139337834394904,0.154765859872611,0.142563312101911,0.322587770700637,0.200544968152866,0.408475159235669
3930000,0.086541984732825,0.396430025445293,0.276893638676845,0.332543256997455,0.111000763358779,0.292725699745547,0.184266666666667,0.37103893129771,0.299335623409669,0.259647582697201,undefined,undefined,0.164837913486005,0.26782213740458,0.139397201017812,0.154715267175573,0.142492366412214,0.322849872773537,0.200441730279898,0.408584732824427
3935000,0.086482337992376,0.396490216010165,0.27698500635324,0.332419822109276,0.110877763659466,0.292898094027954,0.184118170266836,0.3710625158831,0.299533672172808,0.25942998729352,undefined,undefined,0.164663532401525,0.267566454891995,0.139436086404066,0.154625667090216,0.142407115628971,0.323146378653113,0.200432782719187,0.408602033036849
3940000,0.086457868020305,0.396711675126904,0.277093401015228,0.332365482233503,0.110737055837563,0.292924365482233,0.184105583756345,0.370809390862944,0.299720304568528,0.259250253807107,undefined,undefined,0.164499492385787,0.267306345177665,0.139428172588833,0.154538324873096,0.142385532994924,0.3235,0.200608883248731,0.408743147208122
3945000,0.086356147021546,0.396890240811153,0.277110266159696,0.332473257287706,0.110597718631179,0.293103675538656,0.183994423320659,0.37066463878327,0.29992319391635,0.259026362484157,undefined,undefined,0.164293282636248,0.266982002534854,0.139495310519645,0.154459569074778,0.142292775665399,0.323793409378961,0.20070773130545,0.408831178707224
3950000,0.086263291139241,0.397023797468354,0.277112151898734,0.332515189873418,0.110457721518987,0.293253924050633,0.183890886075949,0.37069417721519,0.300141772151899,0.258839240506329,undefined,undefined,0.164120759493671,0.266699746835443,0.139463797468354,0.154329113924051,0.142205063291139,0.32410835443038,0.200689113924051,0.409058481012658
3955000,0.086221238938053,0.397213147914033,0.277141340075853,0.332352718078382,0.110348925410872,0.293341340075853,0.183798735777497,0.370679140328698,0.300157016434893,0.258659671302149,undefined,undefined,0.164089254108723,0.266564601769911,0.139472819216182,0.154220227560051,0.142145385587864,0.324405309734513,0.200635651074589,0.409217446270544
3960000,0.08617904040404,0.397342929292929,0.277218181818182,0.332252525252525,0.110209595959596,0.293484090909091,0.18372904040404,0.370403535353535,0.300314898989899,0.258518181818182,undefined,undefined,0.163885353535354,0.266232323232323,0.139389393939394,0.154113131313131,0.142068686868687,0.324745454545455,0.200761616161616,0.409389646464646
3965000,0.086159646910467,0.397407566204287,0.277316771752837,0.33196368221942,0.110090037831021,0.293583858764187,0.183714754098361,0.370134678436318,0.300444892812106,0.258374022698613,undefined,undefined,0.163679949558638,0.265896595208071,0.139348297604035,0.154064060529634,0.14198814627995,0.325021689785624,0.200716267339218,0.409427994955864
3970000,0.086107556675063,0.397549118387909,0.277220654911839,0.332131738035264,0.109951889168766,0.293847103274559,0.183708816120907,0.36987959697733,0.300545591939547,0.258268261964735,undefined,undefined,0.163476070528967,0.265563979848866,0.139304282115869,0.15395516372796,0.141875818639798,0.325335264483627,0.20088362720403,0.409519647355164
3975000,0.086164025157233,0.39754641509434,0.277152201257862,0.332065408805031,0.109813836477987,0.294128805031447,0.183564528301887,0.369737106918239,0.300765786163522,0.258072704402516,undefined,undefined,0.163270691823899,0.265232704402516,0.139274716981132,0.153877735849057,0.141796981132075,0.325671194968553,0.200948679245283,0.409599496855346
3980000,0.086246984924623,0.397600251256281,0.277023366834171,0.332161809045226,0.109693969849246,0.294434924623116,0.183556532663317,0.369277386934673,0.300812814070352,0.257947989949749,undefined,undefined,0.163065829145729,0.264900251256281,0.139285929648241,0.153801507537688,0.141697989949749,0.32585527638191,0.201097738693467,0.409746984924623
3985000,0.086388707653701,0.397598243412798,0.276900376411543,0.332369636135508,0.109557089084065,0.294580928481807,0.183439146800502,0.369111417816813,0.300937766624843,0.257884567126725,undefined,undefined,0.16286148055207,0.264569887076537,0.139339774153074,0.153735006273526,0.141650690087829,0.326086825595985,0.201285319949812,0.409917942283563
3990000,0.086455639097744,0.397674185463659,0.276731328320802,0.332349122807018,0.10942030075188,0.29478671679198,0.183322305764411,0.368944360902256,0.30108045112782,0.257703759398496,undefined,undefined,0.162657393483709,0.264238596491228,0.139473182957393,0.153612030075188,0.14155037593985,0.326486967418546,0.201349874686717,0.410007268170426
3995000,0.086619774718398,0.397642553191489,0.276724655819775,0.332431289111389,0.109284605757197,0.295098122653317,0.183217271589487,0.368808510638298,0.301139173967459,0.257548685857322,undefined,undefined,0.162467834793492,0.264029536921151,0.139507384230288,0.153515394242803,0.14146508135169,0.326820775969962,0.201373466833542,0.410039549436796
4000000,0.08674025,0.3976325,0.276681,0.33253775,0.10914825,0.29535125,0.183101,0.36860775,0.30134575,0.25735575,undefined,undefined,0.16227075,0.263733,0.1395335,0.15343775,0.14136025,0.3271475,0.20139275,0.4101295
4005000,0.086773033707865,0.39741897627965,0.276502871410737,0.332638202247191,0.109011985018727,0.295422471910112,0.183021972534332,0.368488389513109,0.301484893882647,0.257199001248439,undefined,undefined,0.162068164794007,0.263414232209738,0.139543320848939,0.153282147315855,0.1414354556804,0.327206491885144,0.201373033707865,0.410321847690387
4010000,0.086749376558604,0.397225187032419,0.276441645885287,0.332687032418953,0.108877306733167,0.295585286783042,0.182906982543641,0.368411471321696,0.301682543640898,0.256974064837905,undefined,undefined,0.161866832917706,0.263092269326683,0.139618703241895,0.15321072319202,0.141386284289277,0.327385286783042,0.201517456359102,0.410494763092269
4015000,0.086907347447074,0.397178829389788,0.276367123287671,0.332681942714819,0.108742216687422,0.295775342465753,0.182878206724782,0.368385056039851,0.301780074719801,0.256888667496887,undefined,undefined,0.161692154420922,0.262886924034869,0.139592278953923,0.153240348692403,0.141291905354919,0.327661270236613,0.201542216687422,0.4106699875467
4020000,0.086873383084577,0.397108457711443,0.276301741293532,0.33251592039801,0.108608955223881,0.296041293532338,0.182766417910448,0.36827263681592,0.301949004975124,0.256767412935323,undefined,undefined,0.161494527363184,0.262603980099502,0.13956815920398,0.153106218905473,0.14122263681592,0.327819651741293,0.201497512437811,0.410547263681592
4025000,0.086996770186335,0.397141614906832,0.276182608695652,0.332468819875776,0.108474782608696,0.296143602484472,0.182650186335404,0.368207950310559,0.302112795031056,0.256547080745342,undefined,undefined,0.161297888198758,0.262291925465838,0.139674285714286,0.153034285714286,0.141147577639752,0.327934658385093,0.201625838509317,0.410635527950311
4030000,0.087068486352357,0.397203225806452,0.276220843672457,0.332353846153846,0.108341191066998,0.296408933002481,0.182555583126551,0.368099007444169,0.302214640198511,0.256311910669975,undefined,undefined,0.161106947890819,0.26212729528536,0.139671960297767,0.152940198511166,0.141076426799007,0.327869478908189,0.201516873449131,0.410628535980149
4035000,0.087030235439901,0.396945229244114,0.276142998760843,0.332195539033457,0.108207187112763,0.296508054522924,0.182444114002478,0.368171747211896,0.302334820322181,0.256257249070632,undefined,undefined,0.160907311028501,0.261843866171004,0.139640892193309,0.152881288723668,0.141109293680297,0.328004956629492,0.201484510532838,0.410648327137547
4040000,0.087018811881188,0.396760396039604,0.276295544554455,0.331995792079208,0.108073267326733,0.29667797029703,0.182346287128713,0.367904950495049,0.302417079207921,0.256102227722772,undefined,undefined,0.160713118811881,0.261591584158416,0.139680693069307,0.152738613861386,0.141018316831683,0.328168316831683,0.201443564356436,0.41067698019802
4045000,0.087020766378245,0.396604449938195,0.276205686032138,0.331896415327565,0.107978986402967,0.29668825710754,0.182240543881335,0.367733003708282,0.302523362175525,0.255972311495674,undefined,undefined,0.160514462299135,0.261277132262052,0.139680346106304,0.152754511742892,0.140933745364648,0.328351792336218,0.20133868974042,0.410776266996292
4050000,0.087055308641975,0.396693580246914,0.27614049382716,0.331854320987654,0.107863209876543,0.296864444444444,0.182138024691358,0.367525679012346,0.302642962962963,0.255784444444444,undefined,undefined,0.160316296296296,0.260973086419753,0.139692839506173,0.152687160493827,0.140887160493827,0.328368148148148,0.201424938271605,0.410934320987654
4055000,0.087171639950678,0.396805672009864,0.276201972872996,0.331550184956843,0.107731196054254,0.296960542540074,0.182060912453761,0.36752009864365,0.302711713933416,0.255598273736128,undefined,undefined,0.160125277435265,0.260727003699137,0.139739580764488,0.152655487053021,0.140762762022195,0.328579778051788,0.201390135635018,0.410973612823674
4060000,0.087216502463054,0.397006650246305,0.276126354679803,0.331212561576355,0.107599014778325,0.297147536945813,0.181956403940887,0.367481034482759,0.302857389162562,0.255415517241379,undefined,undefined,0.160021921182266,0.260849014778325,0.139789408866995,0.152628571428571,0.14071724137931,0.328716995073892,0.201375862068966,0.410915270935961
4065000,0.087115621156212,0.397413284132841,0.276089298892989,0.330947601476015,0.107466666666667,0.297371709717097,0.181967281672817,0.367319557195572,0.302940221402214,0.255225584255843,undefined,undefined,0.159905535055351,0.261105781057811,0.139827552275523,0.152658056580566,0.140613038130381,0.329026322263223,0.201444034440344,0.411141205412054
4070000,0.08705257985258,0.397805651105651,0.276057985257985,0.330789926289926,0.107337100737101,0.297743243243243,0.181989189189189,0.367292137592138,0.303027027027027,0.255012039312039,undefined,undefined,0.159754054054054,0.26137714987715,0.139847911547912,0.15261941031941,0.140558722358722,0.329251842751843,0.201388452088452,0.411031203931204
4075000,0.086948466257669,0.398217668711656,0.276000981595092,0.330604662576687,0.107206380368098,0.298013987730061,0.181889079754601,0.36722282208589,0.303049325153374,0.254744049079755,undefined,undefined,0.159671901840491,0.261620613496932,0.139791411042945,0.152548466257669,0.140563680981595,0.329416687116564,0.201469693251534,0.411064049079755
4080000,0.08684362745098,0.398696078431373,0.275804411764706,0.330525490196078,0.107075490196078,0.298431862745098,0.181892156862745,0.367187745098039,0.303134068627451,0.254539705882353,undefined,undefined,0.159594362745098,0.261829166666667,0.139707352941176,0.152567156862745,0.140599019607843,0.329519362745098,0.201475980392157,0.411235049019608
4085000,0.086746878824969,0.399130722154223,0.275781640146879,0.330212484700122,0.106946389228886,0.298794369645043,0.181976744186047,0.367155691554468,0.303195104039168,0.25431970624235,undefined,undefined,0.159405875152999,0.262077600979192,0.139730477356181,0.152561077111383,0.140681028151775,0.329572337821297,0.201319216646267,0.411126070991432
4090000,0.086643031784841,0.399629339853301,0.275710513447433,0.329940831295843,0.106816870415648,0.299125427872861,0.181952078239609,0.366959413202934,0.303220048899755,0.254104645476773,undefined,undefined,0.159257701711491,0.262328606356968,0.139820048899755,0.152527139364303,0.140719315403423,0.329700244498777,0.201276772616137,0.410993887530562
4095000,0.086538705738706,0.40009768009768,0.275617094017094,0.329736263736264,0.106686446886447,0.299603418803419,0.181869597069597,0.366810989010989,0.303232478632479,0.253885958485959,undefined,undefined,0.159152136752137,0.262722588522588,0.139716483516484,0.152501831501832,0.140784615384615,0.329712576312576,0.201180952380952,0.410972405372405
4100000,0.086436097560976,0.400471951219512,0.275490975609756,0.329481219512195,0.106558292682927,0.299940975609756,0.181791219512195,0.366604146341463,0.303280243902439,0.253656829268293,undefined,undefined,0.159007317073171,0.262848292682927,0.139723170731707,0.152398780487805,0.14084512195122,0.329698780487805,0.201370975609756,0.411148780487805
4105000,0.086339829476249,0.400806577344702,0.275393666260658,0.329276248477466,0.10642850182704,0.300369792935445,0.181751522533496,0.36638928136419,0.303429232643118,0.253457734470158,undefined,undefined,0.158848477466504,0.262752253349574,0.139666991473812,0.152370767356882,0.140896224116931,0.329810231425091,0.20137856272838,0.410961753958587
4110000,0.08624695863747,0.401174209245742,0.27527104622871,0.329029197080292,0.10629902676399,0.300736253041362,0.181752554744526,0.366321654501217,0.303485158150852,0.253270802919708,undefined,undefined,0.158665206812652,0.262551338199513,0.139729927007299,0.152311435523114,0.140893187347932,0.329944768856448,0.201400729927007,0.41080900243309
4115000,0.086152855407047,0.401507897934386,0.275137788578372,0.3289042527339,0.106218955042527,0.301106682867558,0.181635965978129,0.366251761846902,0.303638882138518,0.253060996354799,undefined,undefined,0.158508869987849,0.262393195625759,0.139687241798299,0.152335844471446,0.140849088699878,0.330076549210207,0.201199756986634,0.410422843256379
4120000,0.08608859223301,0.401750242718447,0.275038834951456,0.32870072815534,0.106133980582524,0.301453640776699,0.18153786407767,0.366148058252427,0.30371067961165,0.252859951456311,undefined,undefined,0.158316504854369,0.262147572815534,0.139630825242718,0.152305097087379,0.140914077669903,0.330131067961165,0.201094174757282,0.410185679611651
4125000,0.086015515151515,0.402063515151515,0.274784727272727,0.32850303030303,0.106006545454545,0.301677575757576,0.181446303030303,0.366106181818182,0.303777939393939,0.252618424242424,undefined,undefined,0.158125333333333,0.261884121212121,0.139589090909091,0.152222545454545,0.140951515151515,0.330216727272727,0.200890909090909,0.409850909090909
4130000,0.0859200968523,0.402273123486683,0.274681113801453,0.328392736077482,0.105878208232446,0.301944794188862,0.181432687651332,0.365940193704601,0.303866828087167,0.252430266343826,undefined,undefined,0.15795593220339,0.261652300242131,0.139534382566586,0.152171186440678,0.141069491525424,0.330146731234867,0.200693704600484,0.409440435835351
4135000,0.085859008464329,0.402540266021765,0.274549697702539,0.328339782345828,0.105751148730351,0.302357436517533,0.181327448609432,0.365841596130593,0.303925272067715,0.252176299879081,undefined,undefined,0.157765900846433,0.261344860943168,0.139598548972189,0.152094316807739,0.141103990326481,0.330195163240629,0.200511245465538,0.40906723095526
4140000,0.08582463768116,0.402758212560387,0.274376328502415,0.328318357487923,0.105624637681159,0.302650724637681,0.181208695652174,0.365756038647343,0.304053623188406,0.252003623188406,undefined,undefined,0.157584541062802,0.261054830917874,0.139494444444444,0.15208961352657,0.141150483091787,0.330306280193237,0.200308937198068,0.408770531400966
4145000,0.08573148371532,0.402938721351025,0.274261761158022,0.32827671893848,0.10549722557298,0.302942098914355,0.181108323281062,0.365687334137515,0.304125452352232,0.251788178528347,undefined,undefined,0.157396381182147,0.260768878166466,0.139530036188179,0.152062726176116,0.14109312424608,0.330426537997587,0.200112907117008,0.408420506634499
4150000,0.085666746987952,0.403125301204819,0.274025060240964,0.328114698795181,0.105370120481928,0.303166024096386,0.181052289156626,0.365412289156626,0.304180240963855,0.251546987951807,undefined,undefined,0.157209879518072,0.260464096385542,0.139471807228916,0.151964337349398,0.141113012048193,0.330710843373494,0.199915662650602,0.408067710843373
4155000,0.085731648616125,0.403241877256318,0.273929001203369,0.328007942238267,0.105243802647413,0.303468110709988,0.180954031287605,0.36528110709988,0.304204813477738,0.251327075812274,undefined,undefined,0.15702238267148,0.260177858002407,0.13939229843562,0.151958122743682,0.141100120336943,0.330777135980746,0.199717208182912,0.407714079422383
4160000,0.08565625,0.403425961538462,0.273765625,0.327932451923077,0.105120673076923,0.303811057692308,0.180883413461538,0.365273798076923,0.304239903846154,0.25108125,undefined,undefined,0.156835336538462,0.259872115384615,0.139293269230769,0.152034134615385,0.141061538461538,0.330836778846154,0.199520913461538,0.407359375
4165000,0.08561512605042,0.403472509003602,0.273578871548619,0.327715006002401,0.10499543817527,0.304125090036014,0.180739495798319,0.364970228091236,0.304236494597839,0.250831692677071,undefined,undefined,0.15664849939976,0.259564465786315,0.139226410564226,0.152055942376951,0.141012725090036,0.330958463385354,0.199319567827131,0.407129651860744
4170000,0.085639808153477,0.403626618705036,0.273458992805755,0.327673621103117,0.104869784172662,0.304474100719424,0.180602158273381,0.364702158273381,0.304252517985612,0.250659952038369,undefined,undefined,0.156463788968825,0.259255635491607,0.139198321342926,0.152115347721823,0.140992326139089,0.330934052757794,0.199127098321343,0.40676067146283
4175000,0.085707065868264,0.403796886227545,0.273367904191617,0.32769628742515,0.104746347305389,0.304735568862275,0.180458203592814,0.364355449101796,0.304283832335329,0.250452934131736,undefined,undefined,0.156277365269461,0.258953532934132,0.13913125748503,0.152064191616766,0.140938922155689,0.331144431137725,0.198945628742515,0.406427065868263
4180000,0.085677272727273,0.403886363636364,0.273124162679426,0.327517464114832,0.104621291866029,0.305143540669856,0.180336124401914,0.364247129186603,0.304265550239234,0.250263397129187,undefined,undefined,0.156091866028708,0.258677751196172,0.139103588516746,0.151976794258373,0.140961722488038,0.331281578947368,0.19875956937799,0.406157655502392
4185000,0.085640143369176,0.40399880525687,0.272933333333333,0.32739091995221,0.104497968936679,0.305397132616487,0.180327837514934,0.364029868578256,0.304314934289128,0.250070250896057,undefined,undefined,0.155905615292712,0.258391397849462,0.139218876941458,0.151999044205496,0.140884826762246,0.331380406212664,0.198575388291517,0.405903464755078
4190000,0.085568257756563,0.404206205250597,0.272873747016706,0.327221957040573,0.104374224343675,0.305678520286396,0.180177326968974,0.363814319809069,0.304335322195704,0.249872315035799,undefined,undefined,0.155743914081146,0.258334128878282,0.139200954653938,0.151933890214797,0.140848210023866,0.331444868735084,0.198481145584726,0.405614797136038
