,Step,rank0,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank6,rank9
4429,4429,201,15,201,19,27,16,201,15,201,18
4430,4430,201,18,201,17,29,17,201,18,201,18
4431,4431,201,16,201,19,30,16,201,16,201,17
4432,4432,201,17,201,16,71,18,201,17,201,29
4433,4433,201,18,201,20,96,18,201,18,201,17
4434,4434,201,18,201,15,32,19,201,18,201,17
4435,4435,201,18,201,17,40,16,201,18,201,16
4436,4436,201,20,201,201,41,15,201,20,201,17
4437,4437,201,17,201,20,38,16,201,17,201,19
4438,4438,201,16,201,15,25,17,201,16,201,15
4439,4439,201,17,201,201,31,19,201,17,201,18
4440,4440,201,17,201,18,201,17,201,17,201,19
4441,4441,201,15,201,19,62,17,201,15,201,20
4442,4442,201,18,201,17,27,19,201,18,201,20
4443,4443,201,14,201,19,27,17,201,14,201,16
4444,4444,201,16,201,16,26,19,201,16,201,16
4445,4445,201,16,201,19,32,19,201,16,201,18
4446,4446,201,16,201,20,33,19,201,16,201,19
4447,4447,201,19,201,16,33,17,201,19,201,17
4448,4448,201,15,201,16,29,17,201,15,201,17
4449,4449,201,20,201,15,24,18,201,20,201,18
4450,4450,201,17,201,17,201,19,201,17,201,43
4451,4451,201,16,201,15,43,16,201,16,201,18
4452,4452,201,201,201,18,25,15,201,201,201,19
4453,4453,201,15,201,20,29,19,201,15,201,18
4454,4454,201,16,201,17,32,18,201,16,201,18
4455,4455,201,16,201,17,23,17,201,16,201,20
4456,4456,201,18,201,18,201,17,201,18,201,15
4457,4457,201,17,201,19,46,20,201,17,201,20
4458,4458,201,14,201,18,30,19,201,14,201,18
4459,4459,201,17,201,18,37,17,201,17,201,15
4460,4460,201,17,201,17,50,18,201,17,201,17
4461,4461,201,16,201,17,27,16,201,16,201,20
4462,4462,201,14,201,16,48,14,201,14,201,15
4463,4463,201,16,201,17,92,20,201,16,201,20
4464,4464,201,17,201,20,31,18,201,17,201,19
4465,4465,201,19,201,17,32,18,201,19,201,18
4466,4466,201,17,201,22,29,201,201,17,201,19
4467,4467,201,16,201,16,201,17,201,16,201,14
4468,4468,201,16,201,16,27,201,201,16,201,17
4469,4469,201,15,201,20,53,18,201,15,201,15
4470,4470,201,18,201,17,28,18,201,18,201,18
4471,4471,201,18,201,18,25,15,201,18,201,17
4472,4472,201,16,201,20,29,17,201,16,201,18
4473,4473,201,16,201,15,201,19,201,16,201,17
4474,4474,201,14,201,18,29,17,201,14,201,18
4475,4475,201,19,201,19,56,16,201,19,201,17
4476,4476,201,15,201,16,60,17,201,15,201,16
4477,4477,201,17,201,17,30,16,201,17,201,19
4478,4478,201,15,201,16,137,18,201,15,201,18
4479,4479,201,15,201,17,33,15,201,15,201,18
4480,4480,201,16,201,17,34,15,201,16,201,17
4481,4481,201,17,201,18,28,17,201,17,201,16
4482,4482,201,18,201,17,115,20,201,18,201,19
4483,4483,201,15,201,19,201,19,201,15,201,15
4484,4484,201,16,201,17,34,16,201,16,201,201
4485,4485,201,15,201,17,29,20,201,15,201,18
4486,4486,201,15,201,15,26,15,201,15,201,17
4487,4487,201,17,201,18,28,18,201,17,201,19
4488,4488,201,15,201,20,28,17,201,15,201,28
4489,4489,201,16,201,16,30,17,201,16,201,15
4490,4490,201,16,201,18,27,20,201,16,201,19
4491,4491,201,16,201,16,25,16,201,16,201,19
4492,4492,201,16,201,19,60,18,201,16,201,19
4493,4493,201,17,201,18,30,18,201,17,201,20
4494,4494,201,18,201,21,31,57,201,18,201,19
4495,4495,201,16,201,17,201,16,201,16,201,16
4496,4496,201,15,201,19,51,18,201,15,201,19
4497,4497,201,18,201,15,28,18,201,18,201,37
4498,4498,201,20,201,18,44,18,201,20,201,16
4499,4499,201,19,201,20,37,18,201,19,201,15
4500,4500,201,201,201,15,35,16,201,201,201,18
4501,4501,201,15,201,201,52,19,201,15,201,23
4502,4502,201,21,201,16,30,16,201,21,201,18
4503,4503,201,18,201,19,26,19,201,18,201,19
4504,4504,201,17,201,19,32,18,201,17,201,16
4505,4505,201,17,201,17,32,14,201,17,201,18
4506,4506,201,19,201,17,25,16,201,19,201,17
4507,4507,201,16,201,17,25,15,201,16,201,15
4508,4508,201,17,201,15,28,16,201,17,201,21
4509,4509,201,16,201,16,40,19,201,16,201,19
4510,4510,201,16,201,19,77,18,201,16,201,20
4511,4511,201,14,201,17,25,22,201,14,201,18
4512,4512,201,201,201,17,33,18,201,201,201,18
4513,4513,201,37,201,19,45,16,201,37,201,17
4514,4514,201,15,201,18,26,15,201,15,201,16
4515,4515,201,16,201,16,201,17,201,16,201,15
4516,4516,201,15,201,17,29,16,201,15,201,18
4517,4517,201,15,201,16,91,20,201,15,201,16
4518,4518,201,18,201,17,30,15,201,18,201,17
4519,4519,201,17,201,16,29,18,201,17,201,16
4520,4520,201,15,201,19,70,16,201,15,201,17
4521,4521,201,16,201,18,32,19,201,16,201,17
4522,4522,201,18,201,16,25,20,201,18,201,18
4523,4523,201,19,201,201,27,201,201,19,201,17
4524,4524,201,18,201,16,41,17,201,18,201,17
4525,4525,201,17,201,16,30,17,201,17,201,19
4526,4526,201,17,201,18,90,16,201,17,201,16
4527,4527,201,17,201,17,57,17,201,17,201,16
4528,4528,201,17,201,17,28,15,201,17,201,17
4529,4529,201,201,201,17,38,201,201,201,201,20
4530,4530,201,17,201,201,28,201,201,17,201,18
4531,4531,201,201,201,19,26,18,201,201,201,21
4532,4532,201,19,201,17,31,16,201,19,201,18
4533,4533,201,19,201,18,74,16,201,19,201,16
4534,4534,201,17,201,15,24,16,201,17,201,18
4535,4535,201,201,201,19,200,201,201,201,201,26
4536,4536,201,16,201,16,31,16,201,16,201,17
4537,4537,201,201,201,19,25,20,201,201,201,21
4538,4538,201,15,201,201,37,20,201,15,201,28
4539,4539,201,17,201,16,31,18,201,17,201,14
4540,4540,201,15,201,18,30,201,201,15,201,19
4541,4541,201,16,201,20,29,15,201,16,201,19
4542,4542,201,16,201,17,26,17,201,16,201,15
4543,4543,201,15,201,19,201,17,201,15,201,16
4544,4544,201,18,201,20,34,18,201,18,201,201
4545,4545,201,19,201,19,56,19,201,19,201,18
4546,4546,201,16,201,19,201,18,201,16,201,19
4547,4547,201,43,201,20,201,17,201,43,201,44
4548,4548,201,16,201,16,34,20,201,16,201,17
4549,4549,201,15,201,16,37,201,201,15,201,50
4550,4550,201,13,201,17,30,17,201,13,201,16
4551,4551,201,15,201,20,33,19,201,15,201,15
4552,4552,201,16,201,19,27,17,201,16,201,20
4553,4553,201,17,201,17,30,18,201,17,201,18
4554,4554,201,15,201,16,35,16,201,15,201,16
4555,4555,201,17,201,18,30,71,201,17,201,17
4556,4556,201,16,201,18,32,19,201,16,201,16
4557,4557,201,16,201,14,35,18,201,16,201,17
4558,4558,201,17,201,19,201,17,201,17,201,20
4559,4559,201,17,201,16,33,201,201,17,201,16
4560,4560,201,17,201,16,32,16,201,17,201,17
4561,4561,201,17,201,17,56,16,201,17,201,19
4562,4562,201,16,201,20,40,17,201,16,201,19
4563,4563,201,201,201,201,33,16,201,201,201,19
4564,4564,201,16,201,17,30,18,201,16,201,16
4565,4565,201,17,201,18,26,17,201,17,201,18
4566,4566,201,15,201,18,39,18,201,15,201,20
4567,4567,201,16,201,18,37,17,201,16,201,19
4568,4568,201,18,201,17,27,16,201,18,201,17
4569,4569,201,16,201,17,201,15,201,16,201,32
4570,4570,201,17,201,15,41,16,201,17,201,17
4571,4571,201,14,201,15,24,21,201,14,201,19
4572,4572,201,14,201,19,32,17,201,14,201,18
4573,4573,201,14,201,17,27,17,201,14,201,18
4574,4574,201,15,201,18,82,16,201,15,201,17
4575,4575,201,17,201,19,26,16,201,17,201,18
4576,4576,201,17,201,17,25,19,201,17,201,17
4577,4577,201,15,201,17,27,18,201,15,201,17
4578,4578,201,16,201,18,25,17,201,16,201,16
4579,4579,201,19,201,18,29,201,201,19,201,201
4580,4580,201,15,201,19,31,20,201,15,201,19
4581,4581,201,17,201,16,34,19,201,17,201,18
4582,4582,201,16,201,17,36,21,201,16,201,16
4583,4583,201,201,201,18,96,15,201,201,201,100
4584,4584,201,16,201,16,29,17,201,16,201,17
4585,4585,201,16,201,20,32,23,201,16,201,18
4586,4586,201,24,201,18,27,18,201,24,201,19
4587,4587,201,15,201,18,40,20,201,15,201,19
4588,4588,201,15,201,20,31,19,201,15,201,19
4589,4589,201,16,201,17,31,19,201,16,201,20
4590,4590,201,16,201,17,25,17,201,16,201,18
4591,4591,201,201,201,17,28,19,201,201,201,17
4592,4592,201,18,201,17,34,17,201,18,201,17
4593,4593,201,17,201,16,26,17,201,17,201,26
4594,4594,201,16,201,19,29,19,201,16,201,17
4595,4595,201,18,201,14,201,19,201,18,201,19
4596,4596,201,19,201,17,74,17,201,19,201,18
4597,4597,201,18,201,17,30,17,201,18,201,16
4598,4598,201,15,201,16,47,19,201,15,201,201
4599,4599,201,16,201,18,27,15,201,16,201,20
4600,4600,201,15,201,16,201,19,201,15,201,20
4601,4601,201,19,201,17,66,201,201,19,201,17
4602,4602,201,14,201,16,31,17,201,14,201,19
4603,4603,201,16,201,16,201,16,201,16,201,16
4604,4604,201,18,201,17,27,18,201,18,201,16
4605,4605,201,14,201,18,26,17,201,14,201,19
4606,4606,201,19,201,15,30,14,201,19,201,17
4607,4607,201,16,201,18,34,16,201,16,201,20
4608,4608,201,18,201,18,26,17,201,18,201,18
4609,4609,201,17,201,17,52,17,201,17,201,45
4610,4610,201,17,201,201,25,17,201,17,201,19
4611,4611,201,16,201,15,37,17,201,16,201,21
4612,4612,201,19,201,16,25,16,201,19,201,17
4613,4613,201,15,201,16,25,201,201,15,201,19
4614,4614,201,17,201,17,29,20,201,17,201,18
4615,4615,201,16,201,16,32,201,201,16,201,17
4616,4616,201,16,201,18,26,16,201,16,201,16
4617,4617,201,15,201,16,45,201,201,15,201,18
4618,4618,201,16,201,17,36,16,201,16,201,19
4619,4619,201,18,201,17,92,18,201,18,201,17
4620,4620,201,17,201,18,40,16,201,17,201,19
4621,4621,201,18,201,16,34,17,201,18,201,18
4622,4622,201,19,201,18,68,18,201,19,201,21
4623,4623,201,19,201,20,32,19,201,19,201,18
4624,4624,201,16,201,17,25,18,201,16,201,18
4625,4625,201,16,201,18,33,17,201,16,201,16
4626,4626,201,15,201,17,29,18,201,15,201,18
4627,4627,201,15,201,17,34,18,201,15,201,17
4628,4628,201,37,201,17,29,15,201,37,201,19
4629,4629,201,17,201,18,31,201,201,17,201,18
4630,4630,201,15,201,18,54,16,201,15,201,18
4631,4631,201,16,201,15,30,17,201,16,201,17
4632,4632,201,19,201,19,29,17,201,19,201,18
4633,4633,201,15,201,19,26,17,201,15,201,19
4634,4634,201,16,201,17,31,21,201,16,201,17
4635,4635,201,17,201,18,36,16,201,17,201,15
4636,4636,201,20,201,16,30,17,201,20,201,18
4637,4637,201,15,201,16,33,18,201,15,201,16
4638,4638,201,14,201,19,33,18,201,14,201,18
4639,4639,201,16,201,16,37,17,201,16,201,18
4640,4640,201,16,201,18,28,20,201,16,201,20
4641,4641,201,17,201,17,31,19,201,17,201,15
4642,4642,201,16,201,15,32,18,201,16,201,18
4643,4643,201,18,201,16,30,17,201,18,201,18
4644,4644,201,72,201,16,91,15,201,72,201,19
4645,4645,201,16,201,16,89,14,201,16,201,20
4646,4646,201,16,201,17,90,15,201,16,201,17
4647,4647,201,16,201,18,28,17,201,16,201,20
4648,4648,201,16,201,16,26,201,201,16,201,16
4649,4649,201,19,201,18,28,17,201,19,201,21
4650,4650,201,16,201,16,32,16,201,16,201,17
4651,4651,201,16,201,16,29,17,201,16,201,18
4652,4652,201,201,201,16,37,19,201,201,201,20
4653,4653,201,17,201,17,31,16,201,17,201,19
4654,4654,201,16,201,17,38,63,201,16,201,18
4655,4655,201,19,201,19,28,118,201,19,201,17
4656,4656,201,16,201,19,34,18,201,16,201,18
4657,4657,201,201,201,16,29,17,201,201,201,20
4658,4658,201,16,201,16,31,18,201,16,201,19
4659,4659,201,15,201,20,31,17,201,15,201,16
4660,4660,201,15,201,18,201,18,201,15,201,18
4661,4661,201,15,201,19,81,18,201,15,201,16
4662,4662,201,17,201,16,29,201,201,17,201,19
4663,4663,201,16,201,20,30,17,201,16,201,20
4664,4664,201,18,201,16,29,17,201,18,201,19
4665,4665,201,16,201,18,31,17,201,16,201,19
4666,4666,201,16,201,16,30,17,201,16,201,17
4667,4667,201,14,201,21,201,18,201,14,201,17
4668,4668,201,15,201,18,33,16,201,15,201,20
4669,4669,201,17,201,18,28,16,201,17,201,19
4670,4670,201,18,201,19,31,16,201,18,201,19
4671,4671,201,18,201,16,61,16,201,18,201,19
4672,4672,201,17,201,17,26,16,201,17,201,17
4673,4673,201,15,201,201,52,17,201,15,201,18
4674,4674,201,201,201,201,31,201,201,201,201,16
4675,4675,201,16,201,17,201,20,201,16,201,16
4676,4676,201,18,201,18,34,15,201,18,201,15
4677,4677,201,17,201,16,30,17,201,17,201,17
4678,4678,201,18,201,18,51,16,201,18,201,18
4679,4679,201,16,201,17,77,19,201,16,201,20
4680,4680,201,17,201,17,87,16,201,17,201,18
4681,4681,201,16,201,19,30,17,201,16,201,18
4682,4682,201,16,201,16,57,17,201,16,201,18
4683,4683,201,16,201,19,45,15,201,16,201,17
4684,4684,201,17,201,15,30,18,201,17,201,39
4685,4685,201,14,201,14,86,18,201,14,201,19
4686,4686,201,19,201,17,32,17,201,19,201,19
4687,4687,201,16,201,17,201,16,201,16,201,18
4688,4688,201,18,201,15,32,17,201,18,201,16
4689,4689,201,17,201,21,31,21,201,17,201,17
4690,4690,201,19,201,20,26,17,201,19,201,15
4691,4691,201,33,201,201,32,17,201,33,201,19
4692,4692,201,16,201,19,28,17,201,16,201,17
4693,4693,201,18,201,16,33,201,201,18,201,18
4694,4694,201,18,201,17,28,15,201,18,201,16
4695,4695,201,17,201,14,31,17,201,17,201,16
4696,4696,201,17,201,17,32,15,201,17,201,16
4697,4697,201,16,201,16,34,20,201,16,201,16
4698,4698,201,16,201,201,27,15,201,16,201,18
4699,4699,201,201,201,19,27,16,201,201,201,21
4700,4700,201,15,201,16,33,17,201,15,201,17
4701,4701,201,14,201,17,24,17,201,14,201,16
4702,4702,201,16,201,19,40,24,201,16,201,17
4703,4703,201,18,201,17,36,18,201,18,201,16
4704,4704,201,19,201,17,58,14,201,19,201,19
4705,4705,201,14,201,17,27,18,201,14,201,32
4706,4706,201,18,201,17,26,19,201,18,201,20
4707,4707,201,15,201,17,26,22,201,15,201,19
4708,4708,201,16,201,16,30,16,201,16,201,19
4709,4709,201,17,201,18,26,16,201,17,201,20
4710,4710,201,16,201,17,35,19,201,16,201,19
4711,4711,201,18,201,201,83,20,201,18,201,15
4712,4712,201,17,201,18,201,19,201,17,201,17
4713,4713,201,17,201,201,30,18,201,17,201,20
4714,4714,201,16,201,20,90,19,201,16,201,19
4715,4715,201,18,201,17,40,17,201,18,201,17
4716,4716,201,15,201,18,30,16,201,15,201,19
4717,4717,201,18,201,19,43,18,201,18,201,17
4718,4718,201,15,201,59,30,18,201,15,201,17
4719,4719,201,16,201,19,36,17,201,16,201,19
4720,4720,201,15,201,17,26,16,201,15,201,20
4721,4721,201,18,201,18,201,16,201,18,201,19
4722,4722,201,43,201,16,43,19,201,43,201,16
4723,4723,201,16,201,16,22,17,201,16,201,18
4724,4724,201,17,201,19,31,201,201,17,201,17
4725,4725,201,18,201,16,29,17,201,18,201,16
4726,4726,201,17,201,16,34,19,201,17,201,17
4727,4727,201,16,201,201,26,17,201,16,201,19
4728,4728,201,16,201,20,31,16,201,16,201,201
4729,4729,201,17,201,16,29,201,201,17,201,19
4730,4730,201,19,201,17,201,16,201,19,201,16
4731,4731,201,15,201,19,30,18,201,15,201,17
4732,4732,201,18,201,20,28,16,201,18,201,18
4733,4733,201,15,201,17,29,17,201,15,201,18
4734,4734,201,16,201,18,31,15,201,16,201,22
4735,4735,201,19,201,17,30,17,201,19,201,17
4736,4736,201,18,201,17,30,15,201,18,201,18
4737,4737,201,14,201,17,35,18,201,14,201,19
4738,4738,201,17,201,15,26,17,201,17,201,18
4739,4739,201,16,201,17,32,16,201,16,201,17
4740,4740,201,17,201,18,24,18,201,17,201,18
4741,4741,201,16,201,15,29,16,201,16,201,17
4742,4742,201,16,201,18,54,201,201,16,201,18
4743,4743,201,16,201,16,30,19,201,16,201,17
4744,4744,201,15,201,18,57,19,201,15,201,22
4745,4745,201,15,201,19,24,17,201,15,201,16
4746,4746,201,17,201,16,34,16,201,17,201,17
4747,4747,201,15,201,16,36,17,201,15,201,16
4748,4748,201,12,201,18,37,15,201,12,201,18
4749,4749,201,16,201,16,201,19,201,16,201,17
4750,4750,201,18,201,19,65,201,201,18,201,18
4751,4751,201,30,201,26,32,20,201,30,201,19
4752,4752,201,15,201,16,36,16,201,15,201,17
4753,4753,201,17,201,19,30,18,201,17,201,20
4754,4754,201,17,201,15,34,201,201,17,201,18
4755,4755,201,18,201,20,27,19,201,18,201,15
4756,4756,201,18,201,17,38,17,201,18,201,18
4757,4757,201,16,201,15,32,201,201,16,201,19
4758,4758,201,20,201,18,26,19,201,20,201,18
4759,4759,201,16,201,17,23,15,201,16,201,18
4760,4760,201,17,201,16,69,19,201,17,201,22
4761,4761,201,15,201,16,33,201,201,15,201,17
4762,4762,201,18,201,17,201,20,201,18,201,19
4763,4763,201,19,201,18,28,16,201,19,201,18
4764,4764,201,17,201,17,28,19,201,17,201,19
4765,4765,201,14,201,17,52,17,201,14,201,17
4766,4766,201,201,201,18,30,17,201,201,201,19
4767,4767,201,18,201,18,34,17,201,18,201,21
4768,4768,201,17,201,19,201,18,201,17,201,17
4769,4769,201,15,201,17,36,17,201,15,201,20
4770,4770,201,14,201,18,58,17,201,14,201,15
4771,4771,201,15,201,19,34,20,201,15,201,15
4772,4772,201,18,201,21,117,17,201,18,201,19
4773,4773,201,15,201,201,54,18,201,15,201,20
4774,4774,201,17,201,18,201,19,201,17,201,201
4775,4775,201,15,201,17,31,16,201,15,201,20
4776,4776,201,14,201,19,31,15,201,14,201,16
4777,4777,201,17,201,20,37,16,201,17,201,16
4778,4778,201,16,201,19,34,201,201,16,201,17
4779,4779,201,17,201,16,58,18,201,17,201,50
4780,4780,201,17,201,15,84,40,201,17,201,20
4781,4781,201,15,201,17,25,21,201,15,201,18
4782,4782,201,16,201,13,36,19,201,16,201,19
4783,4783,201,19,201,19,201,16,201,19,201,19
4784,4784,201,17,201,19,32,201,201,17,201,29
4785,4785,201,15,201,19,43,18,201,15,201,18
4786,4786,201,16,201,16,30,16,201,16,201,44
4787,4787,201,16,201,18,47,22,201,16,201,18
4788,4788,201,17,201,16,53,201,201,17,201,18
4789,4789,201,201,201,18,31,201,201,201,201,17
4790,4790,201,18,201,17,25,201,201,18,201,17
4791,4791,201,16,201,19,32,22,201,16,201,19
4792,4792,201,19,201,17,26,22,201,19,201,17
4793,4793,201,17,201,16,28,17,201,17,201,16
4794,4794,201,16,201,17,201,19,201,16,201,17
4795,4795,201,17,201,15,32,17,201,17,201,17
4796,4796,201,17,201,15,54,16,201,17,201,17
4797,4797,201,15,201,16,33,20,201,15,201,16
4798,4798,201,15,201,16,27,15,201,15,201,42
4799,4799,201,17,201,16,29,16,201,17,201,16
4800,4800,201,17,201,19,71,23,201,17,201,17
4801,4801,201,201,201,15,30,17,201,201,201,43
4802,4802,201,17,201,15,61,19,201,17,201,19
4803,4803,201,15,201,18,25,20,201,15,201,201
4804,4804,201,17,201,18,34,16,201,17,201,16
4805,4805,201,15,201,19,34,16,201,15,201,16
4806,4806,201,18,201,17,82,17,201,18,201,19
4807,4807,201,15,201,17,110,201,201,15,201,18
4808,4808,201,18,201,17,42,21,201,18,201,19
4809,4809,201,16,201,15,23,17,201,16,201,21
4810,4810,201,16,201,15,32,17,201,16,201,18
4811,4811,201,15,201,17,30,19,201,15,201,20
4812,4812,201,17,201,14,29,18,201,17,201,18
4813,4813,201,16,201,18,31,18,201,16,201,17
4814,4814,201,18,201,16,29,201,201,18,201,72
4815,4815,201,19,201,17,40,19,201,19,201,17
4816,4816,201,16,201,18,30,18,201,16,201,19
4817,4817,201,16,201,17,31,17,201,16,201,17
4818,4818,201,16,201,16,44,19,201,16,201,18
4819,4819,201,17,201,16,201,19,201,17,201,20
4820,4820,201,19,201,15,24,18,201,19,201,20
4821,4821,201,15,201,16,30,201,201,15,201,17
4822,4822,201,15,201,16,201,17,201,15,201,17
4823,4823,201,20,201,14,32,19,201,20,201,19
4824,4824,201,17,201,17,31,20,201,17,201,18
4825,4825,201,15,201,15,201,19,201,15,201,20
4826,4826,201,16,201,17,29,201,201,16,201,20
4827,4827,201,17,201,17,201,16,201,17,201,16
4828,4828,201,16,201,16,29,16,201,16,201,19
4829,4829,201,17,201,17,43,20,201,17,201,21
4830,4830,201,17,201,16,38,16,201,17,201,17
4831,4831,201,17,201,201,27,20,201,17,201,18
4832,4832,201,15,201,17,29,16,201,15,201,18
4833,4833,201,18,201,18,26,18,201,18,201,18
4834,4834,201,16,201,18,34,16,201,16,201,19
4835,4835,201,16,201,16,90,17,201,16,201,18
4836,4836,201,14,201,19,32,17,201,14,201,19
4837,4837,201,15,201,16,38,20,201,15,201,19
4838,4838,201,17,201,17,28,17,201,17,201,18
4839,4839,201,20,201,16,27,17,201,20,201,14
4840,4840,201,17,201,16,29,19,201,17,201,61
4841,4841,201,18,201,15,34,16,201,18,201,16
4842,4842,201,16,201,17,33,18,201,16,201,19
4843,4843,201,35,201,17,201,17,201,35,201,18
4844,4844,201,17,201,20,110,18,201,17,201,16
4845,4845,201,16,201,17,201,15,201,16,201,18
4846,4846,201,17,201,15,27,18,201,17,201,18
4847,4847,201,16,201,15,32,19,201,16,201,18
4848,4848,201,17,201,17,25,17,201,17,201,16
4849,4849,201,18,201,17,25,17,201,18,201,16
4850,4850,201,17,201,16,33,17,201,17,201,19
4851,4851,201,15,201,19,35,17,201,15,201,17
4852,4852,201,16,201,18,27,20,201,16,201,15
4853,4853,201,18,201,20,27,20,201,18,201,15
4854,4854,201,18,201,15,30,14,201,18,201,18
4855,4855,201,16,201,17,36,18,201,16,201,18
4856,4856,201,16,201,18,48,17,201,16,201,17
4857,4857,201,16,201,18,28,20,201,16,201,19
4858,4858,201,16,201,18,201,17,201,16,201,16
4859,4859,201,17,201,19,27,16,201,17,201,15
4860,4860,201,16,201,17,30,18,201,16,201,15
4861,4861,201,16,201,18,28,16,201,16,201,18
4862,4862,201,14,201,17,28,19,201,14,201,18
4863,4863,201,18,201,15,64,17,201,18,201,16
4864,4864,201,19,201,16,33,201,201,19,201,18
4865,4865,201,15,201,18,67,16,201,15,201,20
4866,4866,201,15,201,20,25,17,201,15,201,20
4867,4867,201,17,201,19,25,16,201,17,201,46
4868,4868,201,18,201,19,26,17,201,18,201,16
4869,4869,201,17,201,16,32,201,201,17,201,20
4870,4870,201,17,201,201,37,29,201,17,201,19
4871,4871,201,20,201,15,35,18,201,20,201,17
4872,4872,201,16,201,18,37,19,201,16,201,19
4873,4873,201,18,201,18,25,19,201,18,201,18
4874,4874,201,15,201,16,201,19,201,15,201,16
4875,4875,201,19,201,17,33,17,201,19,201,19
4876,4876,201,19,201,18,32,18,201,19,201,16
4877,4877,201,201,201,15,29,16,201,201,201,19
4878,4878,201,17,201,16,29,18,201,17,201,17
4879,4879,201,18,201,16,47,18,201,18,201,17
4880,4880,201,18,201,19,201,18,201,18,201,18
4881,4881,201,15,201,17,31,19,201,15,201,16
4882,4882,201,16,201,17,35,18,201,16,201,16
4883,4883,201,37,201,201,24,17,201,37,201,16
4884,4884,201,17,201,20,31,18,201,17,201,17
4885,4885,201,82,201,18,33,19,201,82,201,18
4886,4886,201,17,201,16,34,19,201,17,201,16
4887,4887,201,17,201,17,31,17,201,17,201,20
4888,4888,201,16,201,18,36,14,201,16,201,17
4889,4889,201,20,201,17,34,14,201,20,201,18
4890,4890,201,20,201,16,25,17,201,20,201,18
4891,4891,201,16,201,19,24,19,201,16,201,17
4892,4892,201,18,201,18,30,17,201,18,201,21
4893,4893,201,16,201,201,56,15,201,16,201,18
4894,4894,201,18,201,18,27,15,201,18,201,201
4895,4895,201,18,201,17,36,16,201,18,201,18
4896,4896,201,21,201,20,27,17,201,21,201,19
4897,4897,201,19,201,16,35,21,201,19,201,18
4898,4898,201,20,201,16,201,16,201,20,201,19
4899,4899,201,18,201,16,31,17,201,18,201,20
4900,4900,201,17,201,16,201,18,201,17,201,19
4901,4901,201,17,201,17,201,17,201,17,201,201
4902,4902,201,16,201,201,27,17,201,16,201,16
4903,4903,201,16,201,20,28,18,201,16,201,22
4904,4904,201,16,201,17,31,18,201,16,201,17
4905,4905,201,17,201,18,201,17,201,17,201,18
4906,4906,201,18,201,17,29,19,201,18,201,19
4907,4907,201,15,201,16,201,201,201,15,201,16
